,Date,State,Total_cases,Total_death,Total_recovered,Death_percent,Recovery_percent
866,2021-03,MN,500296.81,6781.9,493514.9,1.36,98.64
867,2021-03,MO,560160.1,8691.16,551468.94,1.55,98.45
868,2021-03,MP,152.29,2.0,150.29,1.31,98.69
869,2021-03,MS,302220.61,7128.13,295092.48,2.36,97.64
870,2021-03,MT,102279.81,1402.65,100877.16,1.37,98.63
871,2021-03,NC,891003.23,12504.29,878498.94,1.4,98.6
872,2021-03,ND,101382.48,1457.77,99924.71,1.44,98.56
873,2021-03,NE,206369.06,2133.45,204235.61,1.03,98.97
874,2021-03,NH,79377.71,1204.52,78173.19,1.52,98.48
875,2021-03,NJ,847524.94,23957.61,823567.32,2.83,97.17
876,2021-03,NM,188660.61,4123.58,184537.03,2.19,97.81
877,2021-03,NV,299329.06,5124.16,294204.9,1.71,98.29
878,2021-03,NY,972004.29,18438.58,953565.71,1.9,98.1
879,2021-03,NYC,792820.68,30403.87,762416.81,3.83,96.17
880,2021-03,OH,992682.65,18044.9,974637.74,1.82,98.18
881,2021-03,OK,438391.87,7056.26,431335.61,1.61,98.39
882,2021-03,OR,160152.71,2329.97,157822.74,1.45,98.55
883,2021-03,PA,980564.48,24621.16,955943.32,2.51,97.49
884,2021-03,PR,104257.13,2101.81,102155.32,2.02,97.98
885,2021-03,PW,0.0,0.0,0.0,0.0,0.0
886,2021-03,RI,131678.19,2589.74,129088.45,1.97,98.03
887,2021-03,RMI,4.0,0.0,4.0,0.0,100.0
888,2021-03,SC,539745.16,9036.39,530708.77,1.67,98.33
889,2021-03,SD,115022.06,1913.35,113108.71,1.66,98.34
890,2021-03,TN,794991.94,11734.97,783256.97,1.48,98.52
891,2021-03,TX,2723319.61,47800.23,2675519.39,1.76,98.24
892,2021-03,UT,379031.65,2034.03,376997.61,0.54,99.46
893,2021-03,VA,599331.06,9943.32,589387.74,1.66,98.34
894,2021-03,VI,2802.94,25.19,2777.74,0.9,99.1
895,2021-03,VT,15923.9,212.45,15711.45,1.33,98.67
896,2021-03,WA,351738.35,5132.77,346605.58,1.46,98.54
897,2021-03,WI,626709.26,7186.06,619523.19,1.15,98.85
898,2021-03,WV,136357.84,2496.68,133861.16,1.83,98.17
899,2021-03,WY,55375.52,690.1,54685.42,1.25,98.75
900,2021-04,AK,63144.47,340.77,62803.7,0.54,99.46
901,2021-04,AL,533028.3,11047.2,521981.1,2.07,97.93
902,2021-04,AR,333017.9,5685.53,327332.37,1.71,98.29
903,2021-04,AS,0.0,0.0,0.0,0.0,0.0
904,2021-04,AZ,852427.4,17137.27,835290.13,2.01,97.99
905,2021-04,CA,3768194.57,62215.33,3705979.23,1.65,98.35
906,2021-04,CO,494476.0,6189.57,488286.43,1.25,98.75
907,2021-04,CT,327125.03,7990.5,319134.53,2.44,97.56
908,2021-04,DC,46297.63,1088.13,45209.5,2.35,97.65
909,2021-04,DE,101006.03,1592.07,99413.97,1.58,98.42
910,2021-04,FL,2114466.33,35212.63,2079253.7,1.67,98.33
911,2021-04,FSM,1.0,0.0,1.0,0.0,100.0
912,2021-04,GA,1080386.77,19648.17,1060738.6,1.82,98.18
913,2021-04,GU,7875.07,136.0,7739.07,1.73,98.27
914,2021-04,HI,31381.43,469.97,30911.47,1.5,98.5
915,2021-04,IA,358709.13,5871.37,352837.77,1.64,98.36
916,2021-04,ID,184412.07,2007.57,182404.5,1.09,98.91
917,2021-04,IL,1292533.97,23909.9,1268624.07,1.85,98.15
918,2021-04,IN,704722.57,13278.23,691444.33,1.88,98.12
919,2021-04,KS,305578.5,4948.73,300629.77,1.62,98.38
920,2021-04,KY,439585.4,7027.47,432557.93,1.6,98.4
921,2021-04,LA,451614.27,10265.7,441348.57,2.27,97.73
922,2021-04,MA,666152.57,17452.0,648700.57,2.62,97.38
923,2021-04,MD,432570.4,9078.87,423491.53,2.1,97.9
924,2021-04,ME,56432.23,761.5,55670.73,1.35,98.65
925,2021-04,MI,891152.93,18173.13,872979.8,2.04,97.96
926,2021-04,MN,549825.37,7070.47,542754.9,1.29,98.71
927,2021-04,MO,577417.47,8885.87,568531.6,1.54,98.46
928,2021-04,MP,161.4,2.0,159.4,1.24,98.76
929,2021-04,MS,309684.6,7253.87,302430.73,2.34,97.66
930,2021-04,MT,106777.87,1526.07,105251.8,1.43,98.57
931,2021-04,NC,943763.57,12864.53,930899.03,1.36,98.64
932,2021-04,ND,105532.63,1477.7,104054.93,1.4,98.6
933,2021-04,NE,216094.8,2218.2,213876.6,1.03,98.97
934,2021-04,NH,90269.67,1266.9,89002.77,1.4,98.6
935,2021-04,NJ,964879.93,25054.9,939825.03,2.6,97.4
936,2021-04,NM,194694.93,4224.8,190470.13,2.17,97.83
937,2021-04,NV,309672.7,5359.07,304313.63,1.73,98.27
938,2021-04,NY,1080456.43,19122.87,1061333.57,1.77,98.23
939,2021-04,NYC,898989.77,32026.23,866963.53,3.56,96.44
940,2021-04,OH,1047391.67,18928.7,1028462.97,1.81,98.19
941,2021-04,OK,445894.77,7212.13,438682.63,1.62,98.38
942,2021-04,OR,173963.13,2449.43,171513.7,1.41,98.59
943,2021-04,PA,1099148.93,25615.47,1073533.47,2.33,97.67
944,2021-04,PR,121631.83,2219.53,119412.3,1.82,98.18
945,2021-04,PW,0.0,0.0,0.0,0.0,0.0
946,2021-04,RI,143444.2,2654.7,140789.5,1.85,98.15
947,2021-04,RMI,4.0,0.0,4.0,0.0,100.0
948,2021-04,SC,567566.0,9394.97,558171.03,1.66,98.34
949,2021-04,SD,120490.0,1949.77,118540.23,1.62,98.38
950,2021-04,TN,829453.6,12072.8,817380.8,1.46,98.54
951,2021-04,TX,2833782.57,49370.2,2784412.37,1.74,98.26
952,2021-04,UT,391739.97,2164.73,389575.23,0.55,99.45
953,2021-04,VA,642739.37,10554.07,632185.3,1.64,98.36
954,2021-04,VI,3018.27,26.4,2991.87,0.87,99.13
955,2021-04,VT,20126.8,234.83,19891.97,1.17,98.83
956,2021-04,WA,383274.13,5370.7,377903.43,1.4,98.6
957,2021-04,WI,648966.8,7414.67,641552.13,1.14,98.86
958,2021-04,WV,147758.07,2744.9,145013.17,1.86,98.14
959,2021-04,WY,57212.87,703.03,56509.83,1.23,98.77
960,2021-05,AK,66677.94,352.55,66325.39,0.53,99.47
961,2021-05,AL,544059.68,11261.16,532798.52,2.07,97.93
962,2021-05,AR,338797.65,5791.23,333006.42,1.71,98.29
963,2021-05,AS,0.0,0.0,0.0,0.0,0.0
964,2021-05,AZ,872742.26,17476.26,855266.0,2.0,98.0
965,2021-05,CA,3821524.94,62972.26,3758552.68,1.65,98.35
966,2021-05,CO,537077.19,6439.03,530638.16,1.2,98.8
967,2021-05,CT,344715.81,8178.58,336537.23,2.37,97.63
968,2021-05,DC,48464.0,1119.35,47344.65,2.31,97.69
969,2021-05,DE,107537.35,1646.81,105890.55,1.53,98.47
970,2021-05,FL,2247604.87,36770.74,2210834.13,1.64,98.36
971,2021-05,FSM,1.0,0.0,1.0,0.0,100.0
972,2021-05,GA,1114558.29,20516.84,1094041.45,1.84,98.16
973,2021-05,GU,8091.23,138.71,7952.52,1.71,98.29
974,2021-05,HI,34071.16,488.23,33582.94,1.43,98.57
975,2021-05,IA,369023.19,6007.84,363015.35,1.63,98.37
976,2021-05,ID,190132.94,2070.55,188062.39,1.09,98.91
977,2021-05,IL,1364077.06,24777.0,1339300.06,1.82,98.18
978,2021-05,IN,734392.23,13556.32,720835.9,1.85,98.15
979,2021-05,KS,311972.0,5035.32,306936.68,1.61,98.39
980,2021-05,KY,454373.58,7178.68,447194.9,1.58,98.42
981,2021-05,LA,465471.52,10485.77,454985.74,2.25,97.75
982,2021-05,MA,700653.94,17752.1,682901.84,2.53,97.47
983,2021-05,MD,455633.52,9489.0,446144.52,2.08,97.92
984,2021-05,ME,65535.1,807.68,64727.42,1.23,98.77
985,2021-05,MI,983496.55,20023.81,963472.74,2.04,97.96
986,2021-05,MN,592552.84,7388.42,585164.42,1.25,98.75
987,2021-05,MO,593564.74,9010.68,584554.06,1.52,98.48
988,2021-05,MP,174.29,2.0,172.29,1.15,98.85
989,2021-05,MS,315882.55,7374.97,308507.58,2.33,97.67
990,2021-05,MT,110569.16,1596.68,108972.48,1.44,98.56
991,2021-05,NC,988045.87,13220.87,974825.0,1.34,98.66
992,2021-05,ND,109075.1,1504.13,107570.97,1.38,98.62
993,2021-05,NE,222405.35,2251.1,220154.26,1.01,98.99
994,2021-05,NH,97392.9,1329.9,96063.0,1.37,98.63
995,2021-05,NJ,1010102.74,25942.45,984160.29,2.57,97.43
996,2021-05,NM,200839.77,4294.39,196545.39,2.14,97.86
997,2021-05,NV,320513.0,5530.1,314982.9,1.73,98.27
998,2021-05,NY,1139197.32,19623.16,1119574.16,1.72,98.28
999,2021-05,NYC,942381.71,33006.06,909375.65,3.5,96.5
1000,2021-05,OH,1090014.39,19563.03,1070451.35,1.79,98.21
1001,2021-05,OK,451545.97,7284.06,444261.9,1.61,98.39
1002,2021-05,OR,194728.48,2582.06,192146.42,1.33,98.67
1003,2021-05,PA,1189397.81,26781.55,1162616.26,2.25,97.75
1004,2021-05,PR,136672.52,2441.58,134230.94,1.79,98.21
1005,2021-05,PW,0.03,0.0,0.03,0.0,100.0
1006,2021-05,RI,150346.97,2704.65,147642.32,1.8,98.2
1007,2021-05,RMI,4.0,0.0,4.0,0.0,100.0
1008,2021-05,SC,587203.94,9671.45,577532.48,1.65,98.35
1009,2021-05,SD,123604.42,1991.19,121613.23,1.61,98.39
1010,2021-05,TN,854761.81,12360.03,842401.77,1.45,98.55
1011,2021-05,TX,2918607.0,50481.42,2868125.58,1.73,98.27
1012,2021-05,UT,402302.03,2257.97,400044.06,0.56,99.44
1013,2021-05,VA,669912.97,11012.71,658900.26,1.64,98.36
1014,2021-05,VI,3292.61,27.0,3265.61,0.82,99.18
1015,2021-05,VT,22241.23,246.39,21994.84,1.11,98.89
1016,2021-05,WA,421736.03,5640.23,416095.81,1.34,98.66
1017,2021-05,WI,669000.13,7704.68,661295.45,1.15,98.85
1018,2021-05,WV,158136.32,2750.16,155386.16,1.74,98.26
1019,2021-05,WY,59229.97,712.87,58517.1,1.2,98.8
1020,2021-06,AK,67941.3,365.03,67576.27,0.54,99.46
1021,2021-06,AL,550187.27,11418.47,538768.8,2.08,97.92
1022,2021-06,AR,344779.2,5868.4,338910.8,1.7,98.3
1023,2021-06,AS,0.0,0.0,0.0,0.0,0.0
1024,2021-06,AZ,887924.4,17791.1,870133.3,2.0,98.0
1025,2021-06,CA,3853503.63,63465.4,3790038.23,1.65,98.35
1026,2021-06,CO,555375.13,6696.57,548678.57,1.21,98.79
1027,2021-06,CT,348529.13,8262.93,340266.2,2.37,97.63
1028,2021-06,DC,49199.63,1138.63,48061.0,2.31,97.69
1029,2021-06,DE,109387.03,1681.93,107705.1,1.54,98.46
1030,2021-06,FL,2308799.1,37904.37,2270894.73,1.64,98.36
1031,2021-06,FSM,1.0,0.0,1.0,0.0,100.0
1032,2021-06,GA,1129420.37,21185.63,1108234.73,1.88,98.12
1033,2021-06,GU,8268.57,139.13,8129.43,1.68,98.32
1034,2021-06,HI,35779.5,505.43,35274.07,1.41,98.59
1035,2021-06,IA,372745.17,6101.5,366643.67,1.64,98.36
1036,2021-06,ID,193806.67,2122.4,191684.27,1.1,98.9
1037,2021-06,IL,1387836.5,25494.57,1362341.93,1.84,98.16
1038,2021-06,IN,749754.3,13827.07,735927.23,1.84,98.16
1039,2021-06,KS,316191.83,5117.93,311073.9,1.62,98.38
1040,2021-06,KY,462137.4,7318.87,454818.53,1.58,98.42
1041,2021-06,LA,476562.43,10666.83,465895.6,2.24,97.76
1042,2021-06,MA,708891.43,17948.33,690943.1,2.53,97.47
1043,2021-06,MD,461392.4,9691.77,451700.63,2.1,97.9
1044,2021-06,ME,68622.77,848.9,67773.87,1.24,98.76
1045,2021-06,MI,1000544.67,20887.07,979657.6,2.09,97.91
1046,2021-06,MN,603823.47,7609.13,596214.33,1.26,98.74
1047,2021-06,MO,608779.73,9215.23,599564.5,1.51,98.49
1048,2021-06,MP,183.0,2.0,181.0,1.09,98.91
1049,2021-06,MS,320146.83,7450.13,312696.7,2.33,97.67
1050,2021-06,MT,112932.77,1645.57,111287.2,1.46,98.54
1051,2021-06,NC,1006372.73,13474.33,992898.4,1.34,98.66
1052,2021-06,ND,110454.97,1521.63,108933.33,1.38,98.62
1053,2021-06,NE,224085.7,2256.43,221829.27,1.01,98.99
1054,2021-06,NH,99166.77,1363.13,97803.63,1.37,98.63
1055,2021-06,NJ,1020098.77,26349.07,993749.7,2.58,97.42
1056,2021-06,NM,204427.6,4367.2,200060.4,2.14,97.86
1057,2021-06,NV,328452.7,5633.63,322819.07,1.72,98.28
1058,2021-06,NY,1155051.83,19874.7,1135177.13,1.72,98.28
1059,2021-06,NYC,953017.07,33352.77,919664.3,3.5,96.5
1060,2021-06,OH,1107459.93,20113.97,1087345.97,1.82,98.18
1061,2021-06,OK,455418.73,7355.03,448063.7,1.62,98.38
1062,2021-06,OR,205482.37,2732.0,202750.37,1.33,98.67
1063,2021-06,PA,1214211.9,27495.87,1186716.03,2.26,97.74
1064,2021-06,PR,139461.4,2541.77,136919.63,1.82,98.18
1065,2021-06,PW,1.7,0.0,1.7,0.0,100.0
1066,2021-06,RI,151992.77,2727.73,149265.03,1.79,98.21
1067,2021-06,RMI,4.0,0.0,4.0,0.0,100.0
1068,2021-06,SC,595533.27,9812.53,585720.73,1.65,98.35
1069,2021-06,SD,124377.3,2025.9,122351.4,1.63,98.37
1070,2021-06,TN,864294.43,12545.2,851749.23,1.45,98.55
1071,2021-06,TX,2968549.9,51229.3,2917320.6,1.73,98.27
1072,2021-06,UT,410390.37,2328.87,408061.5,0.57,99.43
1073,2021-06,VA,678221.53,11321.73,666899.8,1.67,98.33
1074,2021-06,VI,3718.83,29.07,3689.77,0.78,99.22
1075,2021-06,VT,22758.4,248.97,22509.43,1.09,98.91
1076,2021-06,WA,445155.77,5839.43,439316.33,1.31,98.69
1077,2021-06,WI,676314.77,8025.8,668288.97,1.19,98.81
1078,2021-06,WV,163146.87,2850.2,160296.67,1.75,98.25
1079,2021-06,WY,61329.73,730.7,60599.03,1.19,98.81
1080,2021-07,AK,69855.26,374.16,69481.1,0.54,99.46
1081,2021-07,AL,566325.55,11569.19,554756.35,2.04,97.96
1082,2021-07,AR,364250.35,5998.39,358251.97,1.65,98.35
1083,2021-07,AS,0.0,0.0,0.0,0.0,0.0
1084,2021-07,AZ,907712.39,18086.55,889625.84,1.99,98.01
1085,2021-07,CA,3938675.39,63895.35,3874780.03,1.62,98.38
1086,2021-07,CO,567490.19,6872.55,560617.65,1.21,98.79
1087,2021-07,CT,351127.94,8282.77,342845.16,2.36,97.64
1088,2021-07,DC,49754.26,1144.81,48609.45,2.3,97.7
1089,2021-07,DE,110367.48,1705.03,108662.45,1.54,98.46
1090,2021-07,FL,2438811.94,39043.39,2399768.55,1.6,98.4
1091,2021-07,FSM,5.48,0.0,5.48,0.0,100.0
1092,2021-07,GA,1150123.39,21548.16,1128575.23,1.87,98.13
1093,2021-07,GU,8468.87,141.87,8327.0,1.68,98.32
1094,2021-07,HI,37800.81,520.81,37280.0,1.38,98.62
1095,2021-07,IA,376135.55,6159.32,369976.23,1.64,98.36
1096,2021-07,ID,197154.55,2173.23,194981.32,1.1,98.9
1097,2021-07,IL,1402399.23,25809.45,1376589.77,1.84,98.16
1098,2021-07,IN,761068.29,13985.45,747082.84,1.84,98.16
1099,2021-07,KS,324063.9,5201.26,318862.65,1.61,98.39
1100,2021-07,KY,471820.29,7419.13,464401.16,1.57,98.43
1101,2021-07,LA,502077.1,10841.61,491235.48,2.16,97.84
1102,2021-07,MA,713288.13,18028.32,695259.81,2.53,97.47
1103,2021-07,MD,464539.0,9781.94,454757.06,2.11,97.89
1104,2021-07,ME,69585.58,878.45,68707.13,1.26,98.74
1105,2021-07,MI,1007993.06,21129.55,986863.52,2.1,97.9
1106,2021-07,MN,607996.84,7727.29,600269.55,1.27,98.73
1107,2021-07,MO,646465.74,9481.35,636984.39,1.47,98.53
1108,2021-07,MP,186.52,2.0,184.52,1.07,98.93
1109,2021-07,MS,330146.55,7601.52,322545.03,2.3,97.7
1110,2021-07,MT,114774.1,1684.42,113089.68,1.47,98.53
1111,2021-07,NC,1027859.48,13621.97,1014237.52,1.33,98.67
1112,2021-07,ND,111052.29,1534.61,109517.68,1.38,98.62
1113,2021-07,NE,226336.29,2271.9,224064.39,1.0,99.0
1114,2021-07,NH,99965.87,1379.84,98586.03,1.38,98.62
1115,2021-07,NJ,1029180.45,26531.77,1002648.68,2.58,97.42
1116,2021-07,NM,207480.45,4419.39,203061.06,2.13,97.87
1117,2021-07,NV,343833.9,5769.81,338064.1,1.68,98.32
1118,2021-07,NY,1162615.03,19956.32,1142658.71,1.72,98.28
1119,2021-07,NYC,963519.23,33478.84,930040.39,3.47,96.53
1120,2021-07,OH,1117708.48,20417.13,1097291.35,1.83,98.17
1121,2021-07,OK,467381.77,7442.94,459938.84,1.59,98.41
1122,2021-07,OR,212791.61,2814.39,209977.23,1.32,98.68
1123,2021-07,PA,1222176.19,27776.13,1194400.06,2.27,97.73
1124,2021-07,PR,142434.97,2567.0,139867.97,1.8,98.2
1125,2021-07,PW,2.0,0.0,2.0,0.0,100.0
1126,2021-07,RI,152926.55,2739.06,150187.48,1.79,98.21
1127,2021-07,RMI,4.0,0.0,4.0,0.0,100.0
1128,2021-07,SC,605039.39,9903.23,595136.16,1.64,98.36
1129,2021-07,SD,124868.42,2040.0,122828.42,1.63,98.37
1130,2021-07,TN,877283.9,12694.48,864589.42,1.45,98.55
1131,2021-07,TX,3032735.68,51667.42,2981068.26,1.7,98.3
1132,2021-07,UT,423077.35,2411.26,420666.1,0.57,99.43
1133,2021-07,VA,686165.74,11476.84,674688.9,1.67,98.33
1134,2021-07,VI,4183.06,32.94,4150.13,0.79,99.21
1135,2021-07,VT,22987.39,250.42,22736.97,1.09,98.91
1136,2021-07,WA,461098.1,6031.26,455066.84,1.31,98.69
1137,2021-07,WI,680695.97,8205.81,672490.16,1.21,98.79
1138,2021-07,WV,165166.9,2918.71,162248.19,1.77,98.23
1139,2021-07,WY,63595.61,759.81,62835.81,1.19,98.81
1140,2021-08,AK,78005.81,402.81,77603.0,0.52,99.48
1141,2021-08,AL,659284.94,12371.87,646913.06,1.88,98.12
1142,2021-08,AR,421482.77,6524.06,414958.71,1.55,98.45
1143,2021-08,AS,0.0,0.0,0.0,0.0,0.0
1144,2021-08,AZ,969040.55,18501.55,950539.0,1.91,98.09
1145,2021-08,CA,4265066.32,65296.74,4199769.58,1.53,98.47
1146,2021-08,CO,595590.32,7040.9,588549.42,1.18,98.82
1147,2021-08,CT,363713.58,8318.74,355394.84,2.29,97.71
1148,2021-08,DC,52767.19,1152.65,51614.55,2.18,97.82
1149,2021-08,DE,115095.48,1848.39,113247.1,1.61,98.39
1150,2021-08,FL,2958021.58,44563.65,2913457.94,1.51,98.49
1151,2021-08,FSM,7.0,0.0,7.0,0.0,100.0
1152,2021-08,GA,1281394.58,22100.35,1259294.23,1.72,98.28
1153,2021-08,GU,9288.94,144.1,9144.84,1.55,98.45
1154,2021-08,HI,50042.39,553.52,49488.87,1.11,98.89
1155,2021-08,IA,392153.42,6220.26,385933.16,1.59,98.41
1156,2021-08,ID,210225.61,2264.94,207960.68,1.08,98.92
1157,2021-08,IL,1469177.1,26166.52,1443010.58,1.78,98.22
1158,2021-08,IN,808405.55,14302.55,794103.0,1.77,98.23
1159,2021-08,KS,351381.26,5413.45,345967.81,1.54,98.46
1160,2021-08,KY,530638.77,7731.06,522907.71,1.46,98.54
1161,2021-08,LA,625207.32,11703.13,613504.19,1.87,98.13
1162,2021-08,MA,738841.58,18151.87,720689.71,2.46,97.54
1163,2021-08,MD,482322.45,9909.84,472412.61,2.05,97.95
1164,2021-08,ME,73054.0,913.48,72140.52,1.25,98.75
1165,2021-08,MI,1035427.0,21340.87,1014086.13,2.06,97.94
1166,2021-08,MN,628961.06,7831.48,621129.58,1.25,98.75
1167,2021-08,MO,724318.68,10123.26,714195.42,1.4,98.6
1168,2021-08,MP,216.35,2.0,214.35,0.92,99.08
1169,2021-08,MS,393658.65,8012.61,385646.03,2.04,97.96
1170,2021-08,MT,121095.39,1745.26,119350.13,1.44,98.56
1171,2021-08,NC,1139716.26,14182.77,1125533.48,1.24,98.76
1172,2021-08,ND,114103.23,1548.71,112554.52,1.36,98.64
1173,2021-08,NE,235908.06,2300.84,233607.23,0.98,99.02
1174,2021-08,NH,103819.0,1398.06,102420.94,1.35,98.65
1175,2021-08,NJ,1063841.55,26717.03,1037124.52,2.51,97.49
1176,2021-08,NM,220963.81,4524.52,216439.29,2.05,97.95
1177,2021-08,NV,374206.32,6198.0,368008.32,1.66,98.34
1178,2021-08,NY,1204876.94,20105.97,1184770.97,1.67,98.33
1179,2021-08,NYC,1006940.94,33685.1,973255.84,3.35,96.65
1180,2021-08,OH,1166890.32,20643.32,1146247.0,1.77,98.23
1181,2021-08,OK,518336.03,7719.19,510616.84,1.49,98.51
1182,2021-08,OR,245556.97,2983.16,242573.81,1.21,98.79
1183,2021-08,PA,1261061.13,28011.9,1233049.23,2.22,97.78
1184,2021-08,PR,159853.58,2708.65,157144.94,1.69,98.31
1185,2021-08,PW,2.52,0.0,2.52,0.0,100.0
1186,2021-08,RI,158390.32,2753.87,155636.45,1.74,98.26
1187,2021-08,RMI,4.0,0.0,4.0,0.0,100.0
1188,2021-08,SC,672421.94,10308.65,662113.29,1.53,98.47
1189,2021-08,SD,127784.45,2054.42,125730.03,1.61,98.39
1190,2021-08,TN,975152.23,13204.48,961947.74,1.35,98.65
1191,2021-08,TX,3348681.1,53440.19,3295240.9,1.6,98.4
1192,2021-08,UT,447960.9,2546.42,445414.48,0.57,99.43
1193,2021-08,VA,729294.35,11654.13,717640.23,1.6,98.4
1194,2021-08,VI,5324.23,44.42,5279.81,0.83,99.17
1195,2021-08,VT,24709.55,257.45,24452.1,1.04,98.96
1196,2021-08,WA,517062.87,6300.74,510762.13,1.22,98.78
1197,2021-08,WI,709219.03,8352.9,700866.13,1.18,98.82
1198,2021-08,WV,175824.45,2999.16,172825.29,1.71,98.29
1199,2021-08,WY,69545.55,805.52,68740.03,1.16,98.84
1200,2021-09,AK,95764.53,467.63,95296.9,0.49,99.51
1201,2021-09,AL,771459.9,13843.5,757616.4,1.79,98.21
1202,2021-09,AR,478634.5,7346.47,471288.03,1.53,98.47
1203,2021-09,AS,0.37,0.0,0.37,0.0,100.0
1204,2021-09,AZ,1056763.37,19385.0,1037378.37,1.83,98.17
1205,2021-09,CA,4604876.67,67979.27,4536897.4,1.48,98.52
1206,2021-09,CO,646170.37,7348.2,638822.17,1.14,98.86
1207,2021-09,CT,382422.53,8465.17,373957.37,2.21,97.79
1208,2021-09,DC,58398.53,1167.27,57231.27,2.0,98.0
1209,2021-09,DE,126578.9,1914.77,124664.13,1.51,98.49
1210,2021-09,FL,3461896.9,53406.57,3408490.33,1.54,98.46
1211,2021-09,FSM,7.0,0.0,7.0,0.0,100.0
1212,2021-09,GA,1508648.43,24370.6,1484277.83,1.62,98.38
1213,2021-09,GU,13087.0,172.23,12914.77,1.32,98.68
1214,2021-09,HI,70691.57,679.07,70012.5,0.96,99.04
1215,2021-09,IA,430662.3,6398.7,424263.6,1.49,98.51
1216,2021-09,ID,239042.2,2579.6,236462.6,1.08,98.92
1217,2021-09,IL,1581586.73,27082.87,1554503.87,1.71,98.29
1218,2021-09,IN,917258.57,15208.0,902050.57,1.66,98.34
1219,2021-09,KS,393138.83,5823.93,387314.9,1.48,98.52
1220,2021-09,KY,646992.07,8449.73,638542.33,1.31,98.69
1221,2021-09,LA,719750.73,13286.57,706464.17,1.85,98.15
1222,2021-09,MA,787123.2,18420.03,768703.17,2.34,97.66
1223,2021-09,MD,515994.0,10239.53,505754.47,1.98,98.02
1224,2021-09,ME,82990.3,980.07,82010.23,1.18,98.82
1225,2021-09,MI,1105877.33,21950.93,1083926.4,1.98,98.02
1226,2021-09,MN,678104.0,8055.77,670048.23,1.19,98.81
1227,2021-09,MO,794059.47,11050.17,783009.3,1.39,98.61
1228,2021-09,MP,257.0,2.0,255.0,0.78,99.22
1229,2021-09,MS,469594.93,9114.53,460480.4,1.94,98.06
1230,2021-09,MT,138356.57,1878.4,136478.17,1.36,98.64
1231,2021-09,NC,1327012.07,15713.5,1311298.57,1.18,98.82
1232,2021-09,ND,124870.57,1584.13,123286.43,1.27,98.73
1233,2021-09,NE,256822.7,2430.47,254392.23,0.95,99.05
1234,2021-09,NH,113645.2,1450.8,112194.4,1.28,98.72
1235,2021-09,NJ,1124855.47,27141.47,1097714.0,2.41,97.59
1236,2021-09,NM,243354.93,4731.2,238623.73,1.94,98.06
1237,2021-09,NV,407349.63,6812.2,400537.43,1.67,98.33
1238,2021-09,NY,1292741.97,20623.97,1272118.0,1.6,98.4
1239,2021-09,NYC,1061682.33,34055.0,1027627.33,3.21,96.79
1240,2021-09,OH,1321981.0,21359.27,1300621.73,1.62,98.38
1241,2021-09,OK,589320.4,8531.97,580788.43,1.45,98.55
1242,2021-09,OR,305556.83,3512.4,302044.43,1.15,98.85
1243,2021-09,PA,1364275.47,28752.1,1335523.37,2.11,97.89
1244,2021-09,PR,177847.8,3046.37,174801.43,1.71,98.29
1245,2021-09,PW,5.77,0.0,5.77,0.0,100.0
1246,2021-09,RI,167811.23,2807.27,165003.97,1.67,98.33
1247,2021-09,RMI,4.0,0.0,4.0,0.0,100.0
1248,2021-09,SC,809118.43,11758.07,797360.37,1.45,98.55
1249,2021-09,SD,138899.7,2098.1,136801.6,1.51,98.49
1250,2021-09,TN,1169863.73,14399.63,1155464.1,1.23,98.77
1251,2021-09,TX,3852790.57,59854.23,3792936.33,1.55,98.45
1252,2021-09,UT,487627.0,2775.2,484851.8,0.57,99.43
1253,2021-09,VA,823477.8,12260.53,811217.27,1.49,98.51
1254,2021-09,VI,6355.83,65.53,6290.3,1.03,98.97
1255,2021-09,VT,28783.63,281.9,28501.73,0.98,99.02
1256,2021-09,WA,614102.8,7121.0,606981.8,1.16,98.84
1257,2021-09,WI,769595.77,8673.0,760922.77,1.13,98.87
1258,2021-09,WV,216065.87,3331.17,212734.7,1.54,98.46
1259,2021-09,WY,83247.37,913.33,82334.03,1.1,98.9
